HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,HC,AC,HY,HR,AY,AR,B365H,B365A,B365D,B365>2.5,B365<2.5,Date,Time,HomeTeamID,AwayTeamID,HomeGoalsLast3,GoalDiff,FTR_Encoded,DaysSinceHomeLast,DaysSinceAwayLast,B365H_Prob,B365D_Prob,B365A_Prob,AwayGoalsLast3,HomeAttackForm,HomeDefenceForm,AwayAttackForm,AwayDefenceForm,HomeNetForm,AwayNetForm
Brighton,West Ham,3,2,H,16,9,12,4,8,1,1,0,1,0,1.67,4.75,4.2,1.67,2.2,2025-04-26,15:00,4,25,1.3333333333333333,1,1,14.0,13.0,0.5988023952095809,0.23809523809523808,0.21052631578947367,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,-0.6666666666666667,-0.6666666666666666
Southampton,Fulham,1,2,A,7,3,26,5,0,13,1,0,1,0,5.25,1.6,4.0,1.73,2.1,2025-04-26,15:00,21,9,0.6666666666666666,-1,-1,14.0,12.0,0.19047619047619047,0.25,0.625,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,-1.3333333333333335,-1.0
Wolves,Leicester,3,0,H,20,6,8,2,4,2,1,0,4,0,1.5,6.25,4.2,1.73,2.1,2025-04-26,15:00,26,12,2.0,3,1,13.0,14.0,0.6666666666666666,0.23809523809523808,0.16,0.6666666666666666,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,-1.0
Newcastle,Ipswich,3,0,H,25,5,4,0,11,2,1,0,2,1,1.18,13.0,7.5,1.36,3.2,2025-04-26,15:00,17,10,3.6666666666666665,3,1,10.0,13.0,0.8474576271186441,0.13333333333333333,0.07692307692307693,1.3333333333333333,3.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,0.0
Chelsea,Everton,1,0,H,10,7,6,3,10,2,0,0,0,0,1.55,6.0,4.0,1.88,2.02,2025-04-26,12:30,6,8,1.3333333333333333,1,1,13.0,14.0,0.6451612903225806,0.25,0.16666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
Bournemouth,Man United,1,1,D,8,1,25,6,5,10,4,1,2,0,1.67,4.5,4.0,1.67,2.2,2025-04-27,14:00,2,16,1.0,0,0,13.0,14.0,0.5988023952095809,0.25,0.2222222222222222,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,-0.33333333333333326,-0.3333333333333335
Liverpool,Tottenham,5,1,H,25,8,8,3,8,2,2,0,1,0,1.25,11.0,6.0,1.33,3.4,2025-04-27,16:30,13,23,2.0,4,1,14.0,14.0,0.8,0.16666666666666666,0.09090909090909091,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333335,-1.666666666666667
Nott'm Forest,Brentford,0,2,A,14,5,11,3,4,5,3,0,5,0,2.15,3.25,3.5,1.8,2.0,2025-05-01,19:30,19,3,0.6666666666666666,-2,-1,19.0,19.0,0.46511627906976744,0.2857142857142857,0.3076923076923077,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0
Man City,Wolves,1,0,H,9,2,6,1,4,5,0,0,0,0,1.4,7.5,4.75,1.53,2.5,2025-05-02,20:00,15,26,3.0,1,1,10.0,12.0,0.7142857142857143,0.21052631578947367,0.13333333333333333,1.6666666666666667,3.0,1.0,1.6666666666666667,0.6666666666666666,2.0,1.0
Everton,Ipswich,2,2,D,8,3,12,5,3,3,4,0,4,0,1.45,6.5,4.33,1.95,1.95,2025-05-03,15:00,8,10,0.6666666666666666,0,0,14.0,7.0,0.6896551724137931,0.23094688221709006,0.15384615384615385,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,-0.6666666666666666,-0.6666666666666667
Aston Villa,Fulham,1,0,H,10,3,11,3,5,3,0,0,5,0,1.77,4.5,3.75,1.68,2.05,2025-05-03,12:30,1,9,2.6666666666666665,1,1,14.0,7.0,0.5649717514124294,0.26666666666666666,0.2222222222222222,1.0,2.6666666666666665,1.0,1.0,1.3333333333333333,1.6666666666666665,-0.33333333333333326
Arsenal,Bournemouth,1,2,A,13,4,9,2,2,3,0,0,2,0,2.05,3.4,3.7,1.87,2.03,2025-05-03,17:30,0,2,1.6666666666666667,-1,-1,10.0,14.0,0.48780487804878053,0.27027027027027023,0.29411764705882354,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333335,0.0
Leicester,Southampton,2,0,H,14,4,8,2,7,7,1,0,3,0,2.3,2.88,3.6,1.68,2.05,2025-05-03,15:00,12,21,0.0,2,1,13.0,14.0,0.4347826086956522,0.2777777777777778,0.3472222222222222,1.0,0.0,2.3333333333333335,1.0,2.3333333333333335,-2.3333333333333335,-1.3333333333333335
West Ham,Tottenham,1,1,D,11,2,7,2,1,3,2,0,2,0,2.1,3.25,3.7,1.57,2.38,2025-05-04,14:00,25,23,1.0,0,0,15.0,7.0,0.47619047619047616,0.27027027027027023,0.3076923076923077,1.0,1.0,1.3333333333333333,1.0,3.3333333333333335,-0.33333333333333326,-2.3333333333333335
Chelsea,Liverpool,3,1,H,17,7,11,2,3,6,2,0,2,0,2.15,3.1,3.7,1.53,2.5,2025-05-04,16:30,6,13,1.3333333333333333,2,1,8.0,14.0,0.46511627906976744,0.27027027027027023,0.3225806451612903,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666667
Brighton,Newcastle,1,1,D,5,2,13,5,1,4,2,0,1,0,2.88,2.3,3.7,1.53,2.5,2025-05-04,14:00,4,17,1.6666666666666667,0,0,8.0,15.0,0.3472222222222222,0.27027027027027023,0.4347826086956522,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,-0.6666666666666667,0.3333333333333335
Brentford,Man United,4,3,H,12,6,14,5,7,4,0,0,2,0,1.65,4.75,4.1,1.67,2.2,2025-05-04,14:00,3,16,1.3333333333333333,1,1,15.0,7.0,0.6060606060606061,0.24390243902439027,0.21052631578947367,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,2.0,0.33333333333333326,-1.3333333333333335
Crystal Palace,Nott'm Forest,1,1,D,20,3,12,4,7,4,3,0,8,0,2.25,3.2,3.4,2.01,1.89,2025-05-05,20:00,7,19,1.0,0,0,16.0,14.0,0.4444444444444444,0.29411764705882354,0.3125,2.3333333333333335,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666667,0.6666666666666667
Southampton,Man City,0,0,D,2,0,26,5,1,15,2,0,0,0,11.0,1.2,7.5,1.36,3.2,2025-05-10,15:00,21,15,0.6666666666666666,0,0,14.0,21.0,0.09090909090909091,0.13333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,-1.3333333333333335,0.3333333333333333
Fulham,Everton,1,3,A,18,6,11,7,5,5,1,0,0,0,1.82,4.5,3.4,2.0,1.8,2025-05-10,15:00,9,8,2.0,-2,-1,20.0,14.0,0.5494505494505494,0.29411764705882354,0.2222222222222222,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666667,-0.3333333333333333
Bournemouth,Aston Villa,0,1,A,10,4,6,3,10,0,4,0,3,1,2.4,2.75,3.6,1.62,2.3,2025-05-10,17:30,2,1,1.0,-1,-1,13.0,18.0,0.4166666666666667,0.2777777777777778,0.36363636363636365,2.3333333333333335,1.0,1.0,2.3333333333333335,0.6666666666666666,0.0,1.666666666666667
Wolves,Brighton,0,2,A,10,3,7,2,7,4,1,0,1,0,2.7,2.5,3.5,1.73,2.1,2025-05-10,15:00,26,4,2.6666666666666665,-2,-1,14.0,21.0,0.37037037037037035,0.2857142857142857,0.4,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,-0.9999999999999998
Ipswich,Brentford,0,1,A,11,4,15,5,5,6,2,0,4,0,5.0,1.65,4.0,1.53,2.5,2025-05-10,15:00,10,3,1.0,-1,-1,20.0,9.0,0.2,0.25,0.6060606060606061,1.3333333333333333,1.0,3.3333333333333335,1.3333333333333333,1.0,-2.3333333333333335,0.33333333333333326
Man United,West Ham,0,2,A,20,5,9,4,8,5,0,0,1,0,1.9,4.0,3.6,1.73,2.1,2025-05-11,14:15,16,25,0.3333333333333333,-2,-1,21.0,15.0,0.5263157894736842,0.2777777777777778,0.25,1.0,0.3333333333333333,0.6666666666666666,1.0,2.0,-0.3333333333333333,-1.0
Nott'm Forest,Leicester,2,2,D,15,4,10,6,4,4,3,0,3,0,1.33,8.0,5.25,1.67,2.2,2025-05-11,14:15,19,12,0.3333333333333333,0,0,10.0,15.0,0.7518796992481203,0.19047619047619047,0.125,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,-0.6666666666666667,-1.666666666666667
Newcastle,Chelsea,2,0,H,15,6,10,3,2,8,4,0,2,1,2.1,3.1,3.75,1.57,2.38,2025-05-11,12:00,17,6,4.0,2,1,15.0,21.0,0.47619047619047616,0.26666666666666666,0.3225806451612903,0.6666666666666666,4.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.0
Liverpool,Arsenal,2,2,D,14,5,15,7,3,1,1,0,1,1,2.0,3.6,3.6,1.73,2.1,2025-05-11,16:30,13,0,2.6666666666666665,0,0,14.0,21.0,0.5,0.2777777777777778,0.2777777777777778,2.0,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,2.0,1.3333333333333335
Tottenham,Crystal Palace,0,2,A,8,1,23,10,4,8,1,0,1,0,2.63,2.5,3.6,1.53,2.5,2025-05-11,14:15,23,7,2.0,-2,-1,20.0,18.0,0.3802281368821293,0.2777777777777778,0.4,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,4.0,0.33333333333333326,-2.666666666666667
Chelsea,Man United,1,0,H,11,3,4,1,7,2,1,0,6,0,1.44,6.25,5.0,1.5,2.63,2025-05-16,20:15,6,16,2.0,1,1,12.0,12.0,0.6944444444444444,0.2,0.16,1.6666666666666667,2.0,1.0,1.6666666666666667,3.0,1.0,-1.3333333333333333
Aston Villa,Tottenham,2,0,H,18,7,3,1,9,1,1,0,2,0,1.3,8.5,6.0,1.36,3.2,2025-05-16,19:30,1,23,2.3333333333333335,2,1,13.0,12.0,0.7692307692307692,0.16666666666666666,0.11764705882352941,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.3333333333333335,1.666666666666667,-2.0
Arsenal,Newcastle,1,0,H,12,4,14,5,10,7,3,0,3,0,1.95,3.7,3.7,1.73,2.1,2025-05-18,16:30,0,17,1.3333333333333333,1,1,15.0,14.0,0.5128205128205129,0.27027027027027023,0.27027027027027023,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,-0.3333333333333335,0.0
West Ham,Nott'm Forest,1,2,A,16,5,10,5,8,7,6,0,3,0,2.75,2.55,3.3,1.98,1.92,2025-05-18,14:15,25,19,1.3333333333333333,-1,-1,14.0,13.0,0.36363636363636365,0.30303030303030304,0.3921568627450981,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0
Leicester,Ipswich,2,0,H,9,3,20,2,2,2,1,0,0,0,2.3,2.9,3.6,1.73,2.1,2025-05-18,15:00,12,10,0.6666666666666666,2,1,15.0,15.0,0.4347826086956522,0.2777777777777778,0.3448275862068966,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,-0.6666666666666666,-1.0000000000000002
Brentford,Fulham,2,3,A,11,6,16,7,5,3,4,0,4,0,1.91,3.6,3.9,1.62,2.3,2025-05-18,15:00,3,9,2.6666666666666665,-1,-1,14.0,15.0,0.5235602094240838,0.25641025641025644,0.2777777777777778,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,0.9999999999999998,-0.33333333333333337
Everton,Southampton,2,0,H,13,5,6,2,4,5,1,0,1,0,1.4,7.5,4.75,1.8,2.0,2025-05-18,12:00,8,21,1.0,2,1,15.0,15.0,0.7142857142857143,0.21052631578947367,0.13333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,2.0,-0.6666666666666667,-1.3333333333333335
Brighton,Liverpool,3,2,H,25,12,18,5,3,3,1,0,0,0,2.6,2.45,3.75,1.44,2.75,2025-05-19,20:00,4,13,2.0,1,1,15.0,15.0,0.3846153846153846,0.26666666666666666,0.4081632653061224,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,2.0,0.33333333333333326,-0.6666666666666667
Man City,Bournemouth,3,1,H,12,5,8,2,3,1,1,1,3,1,1.55,5.75,4.33,1.53,2.5,2025-05-20,20:00,15,2,2.6666666666666665,2,1,18.0,17.0,0.6451612903225806,0.23094688221709006,0.17391304347826086,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.0,1.6666666666666665,0.33333333333333326
Crystal Palace,Wolves,4,2,H,14,10,12,3,0,10,1,0,2,0,2.25,3.2,3.3,2.02,1.88,2025-05-20,20:00,7,26,1.0,2,1,15.0,18.0,0.4444444444444444,0.30303030303030304,0.3125,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337
Man United,Aston Villa,2,0,H,25,10,6,1,4,3,2,0,2,1,4.33,1.7,4.2,1.62,2.3,2025-05-25,16:00,16,1,0.0,2,1,14.0,15.0,0.23094688221709006,0.23809523809523808,0.5882352941176471,1.6666666666666667,0.0,1.0,1.6666666666666667,0.6666666666666666,-1.0,1.0
Liverpool,Crystal Palace,1,1,D,14,3,8,5,11,0,1,1,0,0,1.4,5.75,6.0,1.3,3.5,2025-05-25,16:00,13,7,3.0,0,0,14.0,14.0,0.7142857142857143,0.16666666666666666,0.17391304347826086,1.3333333333333333,3.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,-1.0000000000000002
Tottenham,Brighton,1,4,A,4,2,23,8,2,11,3,0,1,0,4.2,1.7,4.33,1.33,3.4,2025-05-25,16:00,23,4,1.3333333333333333,-3,-1,14.0,15.0,0.23809523809523808,0.23094688221709006,0.5882352941176471,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,-0.3333333333333335,-0.33333333333333326
Newcastle,Everton,0,1,A,17,6,14,6,12,3,1,0,4,0,1.33,8.5,5.5,1.53,2.5,2025-05-25,16:00,17,8,3.3333333333333335,-1,-1,14.0,15.0,0.7518796992481203,0.18181818181818182,0.11764705882352941,1.3333333333333333,3.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666
Ipswich,West Ham,1,3,A,14,4,10,6,4,0,1,0,1,0,3.0,2.2,3.8,1.5,2.63,2025-05-25,16:00,10,25,0.3333333333333333,-2,-1,15.0,14.0,0.3333333333333333,0.2631578947368421,0.45454545454545453,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,-2.0,0.0
Fulham,Man City,0,2,A,13,3,20,5,1,6,0,0,0,0,5.0,1.6,4.2,1.53,2.5,2025-05-25,16:00,9,15,1.6666666666666667,-2,-1,15.0,15.0,0.2,0.23809523809523808,0.625,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.0,-0.6666666666666667,0.6666666666666666
Bournemouth,Leicester,2,0,H,20,7,3,0,6,1,0,0,2,0,1.33,8.5,5.25,1.5,2.63,2025-05-25,16:00,2,12,0.6666666666666666,2,1,15.0,14.0,0.7518796992481203,0.19047619047619047,0.11764705882352941,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,-1.0000000000000002
Southampton,Arsenal,1,2,A,7,2,23,8,5,8,0,0,0,0,8.5,1.3,6.0,1.5,2.63,2025-05-25,16:00,21,0,0.3333333333333333,-1,-1,15.0,14.0,0.11764705882352941,0.16666666666666666,0.7692307692307692,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,-1.3333333333333335,1.3333333333333335
Nott'm Forest,Chelsea,0,1,A,10,2,6,2,7,4,2,0,2,0,3.0,2.2,3.75,1.67,2.2,2025-05-25,16:00,19,6,0.6666666666666666,-1,-1,14.0,14.0,0.3333333333333333,0.26666666666666666,0.45454545454545453,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,-1.0,-0.33333333333333337
Wolves,Brentford,1,1,D,18,6,13,7,8,3,2,0,1,0,2.7,2.45,3.7,1.53,2.5,2025-05-25,16:00,26,3,2.3333333333333335,0,0,15.0,15.0,0.37037037037037035,0.27027027027027023,0.4081632653061224,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0000000000000002,1.0
Liverpool,Bournemouth,4,2,H,19,10,10,3,6,7,1,0,2,0,1.3,8.5,6.0,1.36,3.2,2025-08-15,20:00,13,2,2.6666666666666665,2,1,82.0,87.0,0.7692307692307692,0.16666666666666666,0.11764705882352941,1.0,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,-0.33333333333333326
Brighton,Fulham,1,1,D,10,4,7,2,4,3,3,0,3,0,1.91,4.0,3.6,1.73,2.1,2025-08-16,15:00,4,9,2.3333333333333335,0,0,89.0,90.0,0.5235602094240838,0.2777777777777778,0.25,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666667,0.3333333333333335
Tottenham,Burnley,3,0,H,16,6,14,4,6,5,0,0,0,0,1.38,8.5,4.75,1.73,2.1,2025-08-16,15:00,23,5,0.6666666666666666,3,1,83.0,462.0,0.7246376811594204,0.21052631578947367,0.11764705882352941,2.0,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,-2.0,0.6666666666666667
Wolves,Man City,0,4,A,9,3,15,4,4,6,1,0,2,0,6.25,1.45,4.75,1.62,2.3,2025-08-16,17:30,26,15,1.3333333333333333,-4,-1,83.0,83.0,0.16,0.21052631578947367,0.6896551724137931,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.0,0.33333333333333326,1.3333333333333333
Sunderland,West Ham,3,0,H,10,5,12,4,5,7,0,0,1,0,3.25,2.25,3.4,1.93,1.93,2025-08-16,15:00,22,25,,3,1,0.0,83.0,0.3076923076923077,0.29411764705882354,0.4444444444444444,2.3333333333333335,,,2.3333333333333335,1.3333333333333333,,1.0000000000000002
Aston Villa,Newcastle,0,0,D,3,3,16,3,3,6,1,1,1,0,2.25,2.9,3.5,1.62,2.3,2025-08-16,12:30,1,17,2.3333333333333335,0,0,92.0,90.0,0.4444444444444444,0.2857142857142857,0.3448275862068966,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.0,2.0,-1.3333333333333335
Nott'm Forest,Brentford,3,1,H,11,5,10,3,5,5,1,0,2,0,2.2,3.5,3.3,2.0,1.85,2025-08-17,14:00,19,3,0.6666666666666666,2,1,84.0,84.0,0.45454545454545453,0.30303030303030304,0.2857142857142857,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,-1.0,1.0
Chelsea,Crystal Palace,0,0,D,19,3,12,4,11,2,2,0,3,0,1.62,4.5,4.33,1.67,2.2,2025-08-17,14:00,6,7,1.6666666666666667,0,0,93.0,84.0,0.6172839506172839,0.23094688221709006,0.2222222222222222,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333335,0.6666666666666667
Man United,Arsenal,0,1,A,22,7,9,3,3,4,1,0,4,0,3.6,1.95,3.6,1.83,2.03,2025-08-17,16:30,16,0,0.6666666666666666,-1,-1,84.0,84.0,0.2777777777777778,0.2777777777777778,0.5128205128205129,2.6666666666666665,0.6666666666666666,1.0,2.6666666666666665,1.0,-0.33333333333333337,1.6666666666666665
Leeds,Everton,1,0,H,21,3,7,1,7,2,0,0,2,0,2.38,3.0,3.3,2.1,1.73,2025-08-18,20:00,11,8,1.3333333333333333,1,1,813.0,85.0,0.42016806722689076,0.30303030303030304,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,-1.0000000000000002,0.6666666666666666
West Ham,Chelsea,1,5,A,12,4,12,7,7,5,0,0,1,0,4.75,1.73,3.8,1.73,2.1,2025-08-22,20:00,25,6,1.0,-4,-1,96.0,89.0,0.21052631578947367,0.2631578947368421,0.5780346820809249,1.0,1.0,1.3333333333333333,1.0,1.0,-0.33333333333333326,0.0
Brentford,Aston Villa,1,0,H,9,2,17,2,2,9,1,0,2,0,3.1,2.2,3.6,1.8,2.0,2025-08-23,15:00,3,1,3.3333333333333335,1,1,97.0,90.0,0.3225806451612903,0.2777777777777778,0.45454545454545453,0.6666666666666666,3.3333333333333335,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.666666666666667,-0.6666666666666666
Burnley,Sunderland,2,0,H,7,2,9,1,4,3,0,0,1,0,2.2,3.5,3.2,2.3,1.62,2025-08-23,15:00,5,22,1.0,2,1,461.0,0.0,0.45454545454545453,0.3125,0.2857142857142857,,1.0,2.3333333333333335,,,-1.3333333333333335,
Bournemouth,Wolves,1,0,H,14,4,6,1,8,3,2,0,4,1,1.8,4.2,3.8,1.73,2.1,2025-08-23,15:00,2,26,1.0,1,1,90.0,95.0,0.5555555555555556,0.2631578947368421,0.23809523809523808,1.0,1.0,0.6666666666666666,1.0,1.6666666666666667,0.33333333333333337,-0.6666666666666667
Arsenal,Leeds,5,0,H,18,5,3,1,2,2,0,0,2,0,1.27,9.5,6.25,1.53,2.5,2025-08-23,17:30,0,11,1.3333333333333333,5,1,97.0,825.0,0.7874015748031495,0.16,0.10526315789473684,1.0,1.3333333333333333,1.3333333333333333,1.0,3.0,0.0,-2.0
Man City,Tottenham,0,2,A,10,4,12,5,7,2,1,0,4,0,1.48,6.25,4.5,1.44,2.75,2025-08-23,12:30,15,23,2.0,-2,-1,95.0,99.0,0.6756756756756757,0.2222222222222222,0.16,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333335,-2.0
Everton,Brighton,2,0,H,11,3,13,4,2,2,4,0,3,0,3.1,2.3,3.3,2.0,1.8,2025-08-24,14:00,8,4,1.3333333333333333,2,1,98.0,91.0,0.3225806451612903,0.30303030303030304,0.4347826086956522,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.0,0.9999999999999998
Crystal Palace,Nott'm Forest,1,1,D,8,4,9,1,1,3,3,0,3,0,2.35,3.1,3.3,2.1,1.73,2025-08-24,14:00,7,19,1.6666666666666667,0,0,96.0,98.0,0.425531914893617,0.30303030303030304,0.3225806451612903,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
Fulham,Man United,1,1,D,13,4,10,3,9,6,1,0,1,0,3.25,2.15,3.5,1.8,2.0,2025-08-24,16:30,9,16,0.6666666666666666,0,0,91.0,100.0,0.3076923076923077,0.2857142857142857,0.46511627906976744,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0,-1.666666666666667,-0.6666666666666667
Newcastle,Liverpool,2,3,A,10,3,5,4,7,1,2,1,3,0,3.25,2.05,3.8,1.57,2.38,2025-08-25,20:00,17,13,1.6666666666666667,-1,-1,92.0,98.0,0.3076923076923077,0.2631578947368421,0.48780487804878053,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333335,-0.6666666666666667
Tottenham,Bournemouth,0,1,A,5,1,20,6,0,8,2,0,4,0,1.73,4.2,4.2,1.57,2.38,2025-08-30,15:00,23,2,1.3333333333333333,-1,-1,14.0,15.0,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.6666666666666665,-0.6666666666666667,-0.9999999999999998
Leeds,Newcastle,0,0,D,10,1,8,2,5,5,1,0,1,0,3.5,2.1,3.4,1.8,2.0,2025-08-30,17:30,11,17,1.3333333333333333,0,0,12.0,14.0,0.2857142857142857,0.29411764705882354,0.47619047619047616,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,-0.6666666666666667,-0.3333333333333333
Sunderland,Brentford,2,1,H,12,3,7,4,3,4,3,0,2,0,3.0,2.4,3.3,2.1,1.73,2025-08-30,15:00,22,3,,1,1,14.0,13.0,0.3333333333333333,0.30303030303030304,0.4166666666666667,1.0,,,1.0,1.3333333333333333,,-0.33333333333333326
Chelsea,Fulham,2,0,H,13,6,11,3,6,4,2,0,2,0,1.55,5.25,4.33,1.67,2.2,2025-08-30,12:30,6,9,1.3333333333333333,2,1,13.0,14.0,0.6451612903225806,0.23094688221709006,0.19047619047619047,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0
Wolves,Everton,2,3,A,12,4,10,4,2,2,0,0,1,0,2.7,2.75,3.2,2.2,1.67,2025-08-30,15:00,26,8,0.3333333333333333,-1,-1,14.0,12.0,0.37037037037037035,0.3125,0.36363636363636365,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,-2.0,0.6666666666666666
Man United,Burnley,3,2,H,26,6,6,3,7,1,1,0,5,0,1.33,8.0,5.25,1.67,2.2,2025-08-30,15:00,16,5,0.6666666666666666,1,1,13.0,14.0,0.7518796992481203,0.19047619047619047,0.125,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,2.0,-0.33333333333333337,-1.3333333333333335
Brighton,Man City,2,1,H,12,7,12,3,3,2,2,0,2,0,3.8,1.9,3.9,1.62,2.3,2025-08-31,14:00,4,15,1.6666666666666667,1,1,15.0,15.0,0.2631578947368421,0.25641025641025644,0.5263157894736842,2.0,1.6666666666666667,1.3333333333333333,2.0,0.0,0.3333333333333335,2.0
Liverpool,Arsenal,1,0,H,9,3,11,1,3,8,2,0,2,0,2.2,3.2,3.5,1.73,2.1,2025-08-31,16:30,13,0,2.3333333333333335,1,1,16.0,14.0,0.45454545454545453,0.2857142857142857,0.3125,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666667,0.6666666666666667
Aston Villa,Crystal Palace,0,3,A,13,4,6,4,10,1,2,0,3,0,1.85,4.0,3.7,1.98,1.88,2025-08-31,19:00,1,7,1.0,-3,-1,15.0,14.0,0.5405405405405405,0.27027027027027023,0.25,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.6666666666666667
Nott'm Forest,West Ham,0,3,A,11,3,12,8,9,7,0,0,0,0,1.67,5.25,3.75,1.98,1.88,2025-08-31,14:00,19,25,1.6666666666666667,-3,-1,14.0,15.0,0.5988023952095809,0.26666666666666666,0.19047619047619047,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333335,0.3333333333333335
Newcastle,Wolves,1,0,H,16,4,8,3,10,4,1,0,4,0,1.42,7.0,4.75,1.8,2.0,2025-09-13,15:00,17,26,1.3333333333333333,1,1,19.0,21.0,0.7042253521126761,0.21052631578947367,0.14285714285714285,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.0,-1.3333333333333335
Everton,Aston Villa,0,0,D,20,2,7,1,10,3,3,0,3,0,2.45,2.9,3.3,2.05,1.8,2025-09-13,15:00,8,1,2.0,0,0,20.0,21.0,0.4081632653061224,0.30303030303030304,0.3448275862068966,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333335,-0.6666666666666667
